City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
278,taltal,clear sky,CL,1613557766,77,-25.4,-70.4833,18.15,1.4
279,thompson,clear sky,CA,1613483585,84,55.7435,-97.8558,-22,2.02
280,kangaatsiaq,broken clouds,GL,1613562285,87,68.3065,-53.4641,-19.86,2.81
281,yellowknife,scattered clouds,CA,1613488866,76,62.456,-114.3525,-28.89,3.09
282,souillac,scattered clouds,MU,1613527335,76,-20.5167,57.5167,27.56,0.62
283,mataura,clear sky,NZ,1613498528,35,-46.1927,168.8643,18.71,2.52
284,rikitea,light rain,PF,1613486957,75,-23.1203,-134.9692,25.95,6.51
285,hermanus,clear sky,ZA,1613535585,70,-34.4187,19.2345,17.22,4.43
286,albany,light snow,US,1613476271,63,42.6001,-73.9662,-4,9.26
287,tabiauea,,,,,,,,
288,ahuimanu,broken clouds,US,1613494872,65,21.4447,-157.8378,26,2.57
289,alice springs,few clouds,AU,1613508805,23,-23.7,133.8833,34.72,7.33
290,belushya guba,,,,,,,,
291,bluff,clear sky,NZ,1613498608,63,-46.6,168.3333,13.39,3.72
292,upernavik,overcast clouds,GL,1613565253,90,72.7868,-56.1549,-20.57,0.79
293,tasiilaq,light snow,GL,1613557562,86,65.6145,-37.6368,-1,7.72
294,poso,overcast clouds,ID,1613513194,61,-1.3959,120.7524,30.33,2.51
295,busselton,clear sky,AU,1613512567,51,-33.65,115.3333,24.75,5.23
296,emerald,scattered clouds,AU,1613505386,33,-23.5333,148.1667,32,6.69
297,taolanaro,,,,,,,,
298,portpatrick,,,,,,,,
299,mataura,clear sky,NZ,1613498528,35,-46.1927,168.8643,18.71,2.52
300,busselton,clear sky,AU,1613512567,51,-33.65,115.3333,24.75,5.23
301,touros,overcast clouds,BR,1613550491,82,-5.1989,-35.4608,25.88,3.39
302,mar del plata,drizzle,AR,1613553734,94,-38.0023,-57.5575,19.44,1.54
303,saleaula,,,,,,,,
304,atar,broken clouds,MR,1613546448,27,20.5169,-13.0499,18.35,4.94
305,halacho,scattered clouds,MX,1613478562,83,20.4833,-90.0833,21.67,4.12
306,butaritari,clear sky,KI,1613500935,81,3.0707,172.7902,27.6,8.06
307,mount isa,broken clouds,AU,1613507640,55,-20.7333,139.5,31,7.72
308,astoria,overcast clouds,US,1613488579,87,46.1879,-123.8313,6.11,3.09
309,cabo san lucas,clear sky,MX,1613483460,80,22.8909,-109.9124,16.94,6.54
310,bezopasnoye,snow,RU,1613535088,92,45.6483,41.936,-13,6
311,nizhneyansk,,,,,,,,
312,katima mulilo,moderate rain,NA,1613535494,98,-17.5,24.2667,19.46,1.33
313,road town,clear sky,VG,1613558702,88,18.4167,-64.6167,25.56,3.13
314,albany,light snow,US,1613476271,63,42.6001,-73.9662,-4,9.26
315,rikitea,light rain,PF,1613486957,75,-23.1203,-134.9692,25.95,6.51
316,esperance,scattered clouds,AU,1613510973,29,-33.8667,121.9,40,7.72
317,upernavik,overcast clouds,GL,1613565253,90,72.7868,-56.1549,-20.57,0.79
318,coquimbo,clear sky,CL,1613557668,84,-29.9533,-71.3436,15.36,1.16
319,port alfred,clear sky,ZA,1613533811,79,-33.5906,26.891,17.28,7.15
320,coihaique,overcast clouds,CL,1613556481,62,-45.5752,-72.0662,13,2.57
321,lebu,clear sky,CL,1613557632,85,-37.6167,-73.65,12.08,4.6
322,rikitea,light rain,PF,1613486957,75,-23.1203,-134.9692,25.95,6.51
323,hobart,clear sky,AU,1613504062,36,-42.8794,147.3294,26.16,3.88
324,rikitea,light rain,PF,1613486957,75,-23.1203,-134.9692,25.95,6.51
325,provideniya,clear sky,RU,1613589686,81,64.3833,-173.3,-21.65,5.3
326,airai,overcast clouds,TL,1613511685,70,-8.9266,125.4092,23.4,2.14
327,saleaula,,,,,,,,
328,hithadhoo,overcast clouds,MV,1613524675,70,-0.6,73.0833,27.59,0.94
329,vila franca do campo,scattered clouds,PT,1613550540,77,37.7167,-25.4333,14.44,7.2
330,tuktoyaktuk,overcast clouds,CA,1613495681,88,69.4541,-133.0374,-27.54,3.01
331,albany,light snow,US,1613476271,63,42.6001,-73.9662,-4,9.26
332,sentyabrskiy,,,,,,,,
333,lebu,clear sky,CL,1613557632,85,-37.6167,-73.65,12.08,4.6
334,vanimo,moderate rain,PG,1613508196,78,-2.6741,141.3028,28.51,2.04
335,san patricio,overcast clouds,US,1613480804,75,28.017,-97.5169,2,5.66
336,bredasdorp,few clouds,ZA,1613535383,82,-34.5322,20.0403,15,2.06
337,grand gaube,overcast clouds,MU,1613527331,78,-20.0064,57.6608,29.44,0.89
338,solnechnyy,overcast clouds,RU,1613512955,89,50.7214,136.6319,-13.95,8.72
339,illoqqortoormiut,,,,,,,,
340,tambun,moderate rain,ID,1613516226,78,-6.2641,107.0712,30,1.54
341,punta arenas,light rain,CL,1613555214,81,-53.15,-70.9167,10,5.66
342,zastavna,overcast clouds,UA,1613539251,94,48.5231,25.8437,-10.4,1.26
343,mataura,clear sky,NZ,1613498528,35,-46.1927,168.8643,18.71,2.52
344,mataura,clear sky,NZ,1613498528,35,-46.1927,168.8643,18.71,2.52
345,bluff,clear sky,NZ,1613498608,63,-46.6,168.3333,13.39,3.72
346,brigantine,clear sky,US,1613476085,55,39.4101,-74.3646,1.11,6.17
347,attawapiskat,,,,,,,,
348,buqayq,,,,,,,,
349,mataura,clear sky,NZ,1613498528,35,-46.1927,168.8643,18.71,2.52
350,bambous virieux,broken clouds,MU,1613527288,94,-20.3428,57.7575,29.44,1.54
351,carnarvon,clear sky,AU,1613513593,83,-24.8667,113.6333,28,7.2
352,bintulu,scattered clouds,MY,1613515280,79,3.1667,113.0333,29,1.03
353,kizilskoye,overcast clouds,RU,1613531847,86,52.7255,58.8937,-21.98,1.63
354,brandon,overcast clouds,US,1613477146,72,27.9378,-82.2859,15.56,2.42
355,ketchikan,overcast clouds,US,1613491618,93,55.3422,-131.6461,2,2.06
356,rikitea,light rain,PF,1613486957,75,-23.1203,-134.9692,25.95,6.51
357,barentsburg,,,,,,,,
358,illoqqortoormiut,,,,,,,,
359,albany,light snow,US,1613476271,63,42.6001,-73.9662,-4,9.26
360,illoqqortoormiut,,,,,,,,
361,geraldton,overcast clouds,AU,1613513100,73,-28.7667,114.6,25,6.17
362,bluff,clear sky,NZ,1613498608,63,-46.6,168.3333,13.39,3.72
363,rikitea,light rain,PF,1613486957,75,-23.1203,-134.9692,25.95,6.51
364,saldanha,clear sky,ZA,1613536004,72,-33.0117,17.9442,15,0.51
365,punta arenas,light rain,CL,1613555214,81,-53.15,-70.9167,10,5.66
366,cape town,clear sky,ZA,1613535819,82,-33.9258,18.4232,16.11,0.51
367,saldanha,clear sky,ZA,1613536004,72,-33.0117,17.9442,15,0.51
368,zabid,broken clouds,YE,1613532580,59,14.1951,43.3152,23.29,0.77
369,falealupo,,,,,,,,
370,ushuaia,broken clouds,AR,1613554318,82,-54.8,-68.3,8.87,0.64
371,lodja,overcast clouds,CD,1613536444,94,-3.4833,23.4333,21.19,0.81
372,rikitea,light rain,PF,1613486957,75,-23.1203,-134.9692,25.95,6.51
373,cape town,clear sky,ZA,1613535819,82,-33.9258,18.4232,16.11,0.51
374,yellowknife,scattered clouds,CA,1613488866,76,62.456,-114.3525,-28.89,3.09
375,rikitea,light rain,PF,1613486957,75,-23.1203,-134.9692,25.95,6.51
376,camocim,overcast clouds,BR,1613551900,94,-2.9022,-40.8411,22.66,2.23
377,cape town,clear sky,ZA,1613535819,82,-33.9258,18.4232,16.11,0.51
378,lavrentiya,clear sky,RU,1613589479,83,65.5833,-171,-28.16,3.54
379,butaritari,clear sky,KI,1613500935,81,3.0707,172.7902,27.6,8.06
380,bluff,clear sky,NZ,1613498608,63,-46.6,168.3333,13.39,3.72
381,parati,clear sky,BR,1613551716,74,-23.2178,-44.7131,22.94,2.23
382,fort nelson,clear sky,CA,1613490075,78,58.8053,-122.7002,-19,1.03
383,taolanaro,,,,,,,,
384,rikitea,light rain,PF,1613486957,75,-23.1203,-134.9692,25.95,6.51
385,bambous virieux,broken clouds,MU,1613527288,94,-20.3428,57.7575,29.44,1.54
386,bluff,clear sky,NZ,1613498608,63,-46.6,168.3333,13.39,3.72
387,qaqortoq,overcast clouds,GL,1613558330,49,60.7167,-46.0333,-8,1.03
388,busselton,clear sky,AU,1613512567,51,-33.65,115.3333,24.75,5.23
389,cape town,clear sky,ZA,1613535819,82,-33.9258,18.4232,16.11,0.51
390,gambela,overcast clouds,ET,1613534365,31,8.25,34.5833,29.25,1.2
391,taolanaro,,,,,,,,
392,marzuq,overcast clouds,YE,1613531835,34,14.4,46.4667,17.32,0.92
393,norman wells,light snow,CA,1613492629,77,65.282,-126.8329,-23,1.54
394,satitoa,,,,,,,,
395,adrar,overcast clouds,MR,1613545732,28,20.5022,-10.0711,17.36,5.45
396,punta arenas,light rain,CL,1613555214,81,-53.15,-70.9167,10,5.66
397,adrar,overcast clouds,MR,1613545732,28,20.5022,-10.0711,17.36,5.45
398,souillac,scattered clouds,MU,1613527335,76,-20.5167,57.5167,27.56,0.62
399,verkhnetulomskiy,clear sky,RU,1613542005,76,68.6073,31.7962,-27,1.63
400,butaritari,clear sky,KI,1613500935,81,3.0707,172.7902,27.6,8.06
401,kahului,scattered clouds,US,1613494512,74,20.8947,-156.47,24.04,4.07
402,sinnamary,clear sky,GF,1613555224,81,5.3833,-52.95,24.04,5.48
403,coihaique,overcast clouds,CL,1613556481,62,-45.5752,-72.0662,13,2.57
404,nikolskoye,snow,RU,1613539722,92,59.7035,30.7861,-19.73,2.25
405,esperance,scattered clouds,AU,1613510973,29,-33.8667,121.9,40,7.72
406,butaritari,clear sky,KI,1613500935,81,3.0707,172.7902,27.6,8.06
407,grindavik,overcast clouds,IS,1613553417,93,63.8424,-22.4338,2,6.69
408,ushuaia,broken clouds,AR,1613554318,82,-54.8,-68.3,8.87,0.64
409,amderma,,,,,,,,
410,mataura,clear sky,NZ,1613498528,35,-46.1927,168.8643,18.71,2.52
411,bluff,clear sky,NZ,1613498608,63,-46.6,168.3333,13.39,3.72
412,narsaq,overcast clouds,GL,1613558377,57,60.9167,-46.05,-9,2.06
413,bluff,clear sky,NZ,1613498608,63,-46.6,168.3333,13.39,3.72
414,jamestown,light snow,US,1613477488,85,42.097,-79.2353,-9.44,6.69
415,yellowknife,scattered clouds,CA,1613488866,76,62.456,-114.3525,-28.89,3.09
416,atuona,clear sky,PF,1613488702,79,-9.8,-139.0333,26.18,6.76
417,castro,clear sky,BR,1613552889,93,-24.7911,-50.0119,15.83,1.62
418,hithadhoo,overcast clouds,MV,1613524675,70,-0.6,73.0833,27.59,0.94
419,fairbanks,light snow,US,1613497495,92,64.8378,-147.7164,-11.67,0.93
420,coquimbo,clear sky,CL,1613557668,84,-29.9533,-71.3436,15.36,1.16
421,ushuaia,broken clouds,AR,1613554318,82,-54.8,-68.3,8.87,0.64
422,illoqqortoormiut,,,,,,,,
423,kirkland lake,scattered clouds,CA,1613478293,84,48.1446,-80.0377,-24,2.36
424,ribeira grande,broken clouds,PT,1613551386,73,38.5167,-28.7,14.97,9.59
425,ancud,clear sky,CL,1613557287,87,-41.8697,-73.8203,10.95,2.01
426,ngukurr,,,,,,,,
427,leningradskiy,scattered clouds,RU,1613507262,87,69.3833,178.4167,-29.14,1.55
428,olafsvik,overcast clouds,IS,1613554014,77,64.8945,-23.7142,4.25,3.57
429,taolanaro,,,,,,,,
430,leningradskiy,scattered clouds,RU,1613507262,87,69.3833,178.4167,-29.14,1.55
431,coquimbo,clear sky,CL,1613557668,84,-29.9533,-71.3436,15.36,1.16
432,mar del plata,drizzle,AR,1613553734,94,-38.0023,-57.5575,19.44,1.54
433,tuktoyaktuk,overcast clouds,CA,1613495681,88,69.4541,-133.0374,-27.54,3.01
434,rikitea,light rain,PF,1613486957,75,-23.1203,-134.9692,25.95,6.51
435,port alfred,clear sky,ZA,1613533811,79,-33.5906,26.891,17.28,7.15
436,mataura,clear sky,NZ,1613498528,35,-46.1927,168.8643,18.71,2.52
437,satitoa,,,,,,,,
438,tasiilaq,light snow,GL,1613557562,86,65.6145,-37.6368,-1,7.72
439,busselton,clear sky,AU,1613512567,51,-33.65,115.3333,24.75,5.23
440,dondo,heavy intensity rain,MZ,1613532856,94,-19.6094,34.7431,22,8.23
441,honiara,light rain,SB,1613503367,72,-9.4333,159.95,29.48,1.7
442,malgrat de mar,scattered clouds,ES,1613544109,96,41.6466,2.7414,10,2.24
443,jamestown,light snow,US,1613477488,85,42.097,-79.2353,-9.44,6.69
444,pisco,clear sky,PE,1613473409,78,-13.7,-76.2167,22,2.06
445,karratha,overcast clouds,AU,1613513078,56,-20.7377,116.8463,31.43,5
446,rikitea,light rain,PF,1613486957,75,-23.1203,-134.9692,25.95,6.51
447,ushuaia,broken clouds,AR,1613554318,82,-54.8,-68.3,8.87,0.64
448,khatanga,overcast clouds,RU,1613526794,82,71.9667,102.5,-29,4.67
449,hobart,clear sky,AU,1613504062,36,-42.8794,147.3294,26.16,3.88
450,teahupoo,scattered clouds,PF,1613490710,74,-17.8333,-149.2667,28.89,5.66
451,hobart,clear sky,AU,1613504062,36,-42.8794,147.3294,26.16,3.88
452,codrington,clear sky,AU,1613505788,29,-38.2667,141.9667,32.47,5.49
453,ushuaia,broken clouds,AR,1613554318,82,-54.8,-68.3,8.87,0.64
454,faanui,clear sky,PF,1613491384,65,-16.4833,-151.75,28.1,3.23
455,sitka,light rain,US,1613492782,84,57.0531,-135.33,2.27,1.72
456,jamestown,light snow,US,1613477488,85,42.097,-79.2353,-9.44,4.12
457,tomatlan,clear sky,MX,1613482169,88,19.9333,-105.25,15.39,1.36
458,sisimiut,few clouds,GL,1613561831,85,66.9395,-53.6735,-17.17,3.36
459,dikson,overcast clouds,RU,1613533122,87,73.5069,80.5464,-28.93,5.3
460,nouadhibou,dust,MR,1613547427,63,20.931,-17.0347,19,4.63
461,puerto narino,overcast clouds,CO,1613472544,96,-3.7703,-70.3831,23.51,0.1
462,hobart,clear sky,AU,1613504062,36,-42.8794,147.3294,26.16,3.88
463,werda,scattered clouds,BW,1613535261,55,-25.2667,23.2833,22.49,1.93
464,torbay,snow,CA,1613557992,98,47.6666,-52.7314,-2.86,8.41
465,ixtapa,overcast clouds,MX,1613482201,78,20.7,-105.2,21,1.54
466,kaeo,clear sky,NZ,1613498414,68,-35.1,173.7833,23.33,4.02
467,vardo,broken clouds,NO,1613542971,85,70.3705,31.1107,-12,5.14
468,albany,light snow,US,1613476271,63,42.6001,-73.9662,-4,9.26
469,vaini,few clouds,TO,1613583166,70,-21.2,-175.2,30,2.57
470,liuzhou,broken clouds,CN,1613517296,51,24.3126,109.3892,16.98,5.33
471,albany,light snow,US,1613476271,63,42.6001,-73.9662,-4,9.26
472,cidreira,clear sky,BR,1613552576,84,-30.1811,-50.2056,21.51,3.86
473,eureka,few clouds,US,1613488145,89,40.8021,-124.1637,8.89,3.13
474,vaini,few clouds,TO,1613583166,70,-21.2,-175.2,30,2.57
475,severo-kurilsk,light snow,RU,1613508277,91,50.6789,156.125,-0.3,7.21
476,krasnoselkup,overcast clouds,RU,1613528836,87,65.7,82.4667,-29.15,5.45
477,mataura,clear sky,NZ,1613498528,56,-46.1927,168.8643,16.67,3.58
478,klaksvik,overcast clouds,FO,1613549219,93,62.2266,-6.589,7,6.69
479,tongren,scattered clouds,CN,1613517555,48,27.7172,109.1853,16.5,1.53
480,ushuaia,broken clouds,AR,1613554318,82,-54.8,-68.3,8.87,0.64
481,forbes,overcast clouds,AU,1613504738,28,-33.3833,148.0167,29.2,4.19
482,atuona,clear sky,PF,1613488702,79,-9.8,-139.0333,26.18,6.76
483,biak,broken clouds,ID,1613512709,62,-0.9131,122.8766,29.71,0.57
484,saint-augustin,overcast clouds,CA,1613473539,94,51.226,-58.6502,-12.99,3.11
485,bluff,clear sky,NZ,1613498608,63,-46.6,168.3333,13.39,3.72
486,punta arenas,light rain,CL,1613555214,81,-53.15,-70.9167,10,5.66
487,tromso,clear sky,NO,1613545531,79,69.6496,18.957,-8.33,1.54
488,albany,light snow,US,1613476271,63,42.6001,-73.9662,-4,9.26
489,cape town,clear sky,ZA,1613535819,82,-33.9258,18.4232,16.11,0.51
490,hobart,clear sky,AU,1613504062,36,-42.8794,147.3294,26.16,3.88
491,kodiak,moderate rain,US,1613497004,87,57.79,-152.4072,4,8.75
492,busselton,clear sky,AU,1613512567,51,-33.65,115.3333,24.75,5.23
493,la ronge,overcast clouds,CA,1613485263,90,55.1001,-105.2842,-19.54,1.88
494,qaanaaq,overcast clouds,GL,1613488252,86,77.484,-69.3632,-21.56,2.68
495,nizhneyansk,,,,,,,,
496,new norfolk,clear sky,AU,1613504137,33,-42.7826,147.0587,29.44,1.34
497,taolanaro,,,,,,,,
498,tumannyy,,,,,,,,
499,illoqqortoormiut,,,,,,,,
500,albany,light snow,US,1613476271,63,42.6001,-73.9662,-4,9.26
501,kodiak,moderate rain,US,1613497004,87,57.79,-152.4072,4,8.75
502,izmir,scattered clouds,TR,1613538003,64,38.4622,27.0923,-1,9.26
503,hermanus,clear sky,ZA,1613535585,70,-34.4187,19.2345,17.22,4.43
504,tasiilaq,light snow,GL,1613557562,86,65.6145,-37.6368,-1,7.2
505,port alfred,clear sky,ZA,1613533811,79,-33.5906,26.891,17.28,7.15
506,chenghai,overcast clouds,CN,1613515476,60,23.4632,116.768,20,4
507,port elizabeth,clear sky,ZA,1613534103,77,-33.918,25.5701,16.76,6.04
508,albany,light snow,US,1613476271,63,42.6001,-73.9662,-4,9.26
509,thompson,clear sky,CA,1613483585,84,55.7435,-97.8558,-22,2.02
510,caravelas,light rain,BR,1613550730,83,-17.7125,-39.2481,25.66,3.63
511,rikitea,scattered clouds,PF,1613486957,74,-23.1203,-134.9692,26.11,5.77
512,khani,light rain,GE,1613534494,93,41.9563,42.9566,2,3.6
513,talnakh,overcast clouds,RU,1613528845,85,69.4865,88.3972,-27.01,0.93
514,valle de allende,overcast clouds,MX,1613482626,41,26.9333,-105.4,12.57,3.54
515,lagoa,broken clouds,PT,1613551257,76,39.05,-27.9833,14.56,12
516,port augusta,clear sky,AU,1613507267,24,-32.5,137.7667,37.78,4.63
517,turinsk,broken clouds,RU,1613531525,89,58.0458,63.696,-24.59,3.63
518,tasiilaq,light snow,GL,1613557562,86,65.6145,-37.6368,-1,7.2
519,laurel,clear sky,US,1613476654,85,39.0993,-76.8483,-2.82,6.3
520,chokurdakh,overcast clouds,RU,1613515170,90,70.6333,147.9167,-24.89,1.2
521,taolanaro,,,,,,,,
522,chokurdakh,overcast clouds,RU,1613515170,90,70.6333,147.9167,-24.89,1.2
523,kahului,scattered clouds,US,1613494512,74,20.8947,-156.47,24.04,4.07
524,bethel,overcast clouds,US,1613476027,64,41.3712,-73.414,4,6.17
525,dongsheng,clear sky,CN,1613518239,69,39.8161,109.9776,0.54,5.01
526,kamyshevatskaya,few clouds,RU,1613536120,89,46.4132,37.9563,-6.52,6.62
527,fort nelson,clear sky,CA,1613490075,78,58.8053,-122.7002,-19,1.03
528,upernavik,overcast clouds,GL,1613565253,90,72.7868,-56.1549,-20.57,0.79
529,namibe,clear sky,AO,1613538532,77,-15.1961,12.1522,22.15,1.4
530,geraldton,overcast clouds,AU,1613513100,73,-28.7667,114.6,25,6.17
531,victoria,clear sky,HK,1613516033,59,22.2855,114.1577,21.07,4.66
532,kapaa,light rain,US,1613495264,94,22.0752,-159.319,23,1.54
533,saskylakh,overcast clouds,RU,1613523994,84,71.9167,114.0833,-29.2,6.85
534,chokurdakh,overcast clouds,RU,1613515170,90,70.6333,147.9167,-24.89,1.2
535,thompson,clear sky,CA,1613483585,84,55.7435,-97.8558,-22,2.02
536,rawannawi,,,,,,,,
537,yertsevo,overcast clouds,RU,1613537720,91,60.7966,40.086,-23.91,2.22
538,maba,scattered clouds,CN,1613516309,52,24.6841,113.5984,18.58,3.41
539,jamestown,light snow,US,1613477488,85,42.097,-79.2353,-9.44,4.12
540,cabo san lucas,clear sky,MX,1613483460,80,22.8909,-109.9124,16.94,6.54
541,saint-philippe,overcast clouds,RE,1613527705,74,-21.3585,55.7679,27,2.06
542,qaanaaq,overcast clouds,GL,1613573781,86,77.484,-69.3632,-21.56,2.68
543,nizhneyansk,,,,,,,,
544,cap-aux-meules,light rain,CA,1613560150,97,47.3821,-61.8597,0.34,7.87
545,jamestown,light snow,US,1613477488,85,42.097,-79.2353,-9.44,4.12
546,ushuaia,broken clouds,AR,1613554318,93,-54.8,-68.3,10,2.57
547,rikitea,scattered clouds,PF,1613486957,74,-23.1203,-134.9692,26.11,5.77
548,luderitz,clear sky,NA,1613537121,71,-26.6481,15.1594,17.37,2.36
549,port elizabeth,clear sky,ZA,1613534103,77,-33.918,25.5701,16.76,6.04
